lhelc_id,pty_id,party,date,country,countryname,edate,partyname,parfam,pervote,absseat,totseats,rile,logrile,logrile.SE,ctr_ccode,lhelc_date,lh_id,lhelc_prv_id,pty_lwr_v2,pty_upr_v2,pty_abr,pty_lhelc_identsh,pty_csim_lhvotesh,pty_csim_lhvotesh_sd,pty_clg_lhvotesh,clg_pseudor2,clg_bpid,clg_bpid_se,csim_disc,pty_comp,pty_cab,tier1_avemag,leadact
6016,6005,41420,200909,41,Germany,27/09/2009,FDP Free Democratic Party,40,14.563,93,622,4.267,0.166386813075563,0.0599648892461142,DEU,2005-09-18,6020,6015,0.023294391,0.134294391,FDP,0.02723971,0.124048904618873,0.0308124776919664,0.1099237,0.43750322,2.7120647,0.0826099479481739,0.179675356319651,0.315,0,1,19.19
6016,6006,41113,200909,41,Germany,27/09/2009,90/Greens Alliance‘90/Greens,10,10.706,68,622,-13.571,-0.60776744050231,0.053083449202204,DEU,2005-09-18,6020,6015,0,0.140169154,B90.Greens,0.065980628,0.126313768930078,0.0301901584044166,0.10281405,0.43750322,2.7120647,0.0826099479481739,0.179675356319651,0.29,1,1,
6017,6001,41320,201309,41,Germany,22/09/2013,SPD Social Democratic Party of Germany,30,25.7,193,631,-23.568,-0.847936849481915,0.051321777720048,DEU,2009-09-27,6021,6016,0.217348487,0.269348487,SPD,0.17875382,0.225463358984175,0.0298835146052103,0.22154032,0.43387926,2.9128554,0.0846771757913548,0.176272650602816,0.558,1,,15.69
6017,6004,41521,201309,41,Germany,22/09/2013,CDU/CSU Christian Democratic Union/Christian Social Union,50,41.5,311,631,2.564,0.0960305704079241,0.0547315215349231,DEU,2009-09-27,6021,6016,0.30497816,0.34697816,CDU.CSU,0.26251277,0.302463940947372,0.0311846055180157,0.33573925,0.43387926,2.9128554,0.0846771757913548,0.176272650602816,0.671,1,,18.7
6017,6005,41420,201309,41,Germany,22/09/2013,FDP Free Democratic Party,40,4.8,0,631,14.036,0.508963346975182,0.0552608174878522,DEU,2009-09-27,6021,6016,0.129628469,0.310628469,FDP,0.051072523,0.163504308060748,0.0315616564205113,0.16429038,0.43387926,2.9128554,0.0846771757913548,0.176272650602816,0.114,0,,19.19
6017,6006,41113,201309,41,Germany,22/09/2013,90/Greens Alliance‘90/Greens,10,8.444,63,631,-19.595,-0.858646238563031,0.042222463185566,DEU,2009-09-27,6021,6016,0.004058902,0.146058902,B90.Greens,0.056179777,0.148373674537921,0.0300929760029233,0.11540394,0.43387926,2.9128554,0.0846771757913548,0.176272650602816,0.441,0,,
6017,6007,41223,201309,41,Germany,22/09/2013,LINKE The Left,20,8.6,64,631,-34.573,-1.40357732230019,0.0678079960544598,DEU,2009-09-27,6021,6016,0.108879215,0.138879215,PDS,0.077630237,0.160194717469784,0.0302256909989314,0.16302612,0.43387926,2.9128554,0.0846771757913548,0.176272650602816,0.752,0,,
7014,7001,13320,197702,13,Denmark,15/02/1977,SD Social Democratic Party,30,37.033,65,175,-12.8,-1.61854227308557,0.813001198418057,DNK,1975-01-09,7014,7013,0.264448885,0.355448885,SD,0.2105263,0.227374584074573,0.0123176658147657,0.287271,0.5893557,4.696826,0.157919916413352,0.0490556316128741,1,0,7.94,18.76
7014,7002,13410,197702,13,Denmark,15/02/1977,RV Radical Party,40,3.648,6,175,-12.7,-0.993821735978121,0.695425864154263,DNK,1975-01-09,7014,7013,0.017013743,0.140013743,RV,0.0330827,0.0736979302287589,0.00866789252021615,0.0649069,0.5893557,4.696826,0.157919916413352,0.0490556316128741,0,0,7.94,16.65
7014,7003,13620,197702,13,Denmark,15/02/1977,KF Conservative People's Party,60,8.475,15,175,22.1,1.09876569819514,0.471689091830714,DNK,1975-01-09,7014,7013,0.031145646,0.090145646,KF,0.0609023,0.0980406632820073,0.00910750478812097,0.0599474,0.5893557,4.696826,0.157919916413352,0.0490556316128741,0.8,0,7.94,20.81
7014,7004,13952,197702,13,Denmark,15/02/1977,RF Justice Party,95,3.288,6,175,7.5,0.438526706989357,0.5178585502887,DNK,1975-01-09,7014,7013,,,DR,0.0105263,0.0536485332527466,0.00795289004155032,0.0185008,0.5893557,4.696826,0.157919916413352,0.0490556316128741,,0,7.94,10.93
7014,7005,13230,197702,13,Denmark,15/02/1977,SF Socialist People's Party,20,3.875,7,175,-28.3,-1.97780448493245,0.45005050420914,DNK,1975-01-09,7014,7013,0.02350496,0.09350496,SF,0.018797,0.0614857250187034,0.00797867383277026,0.0371956,0.5893557,4.696826,0.157919916413352,0.0490556316128741,0,0,7.94,8.78
7014,7006,13220,197702,13,Denmark,15/02/1977,DKP Danish Communist Party,20,3.671,7,175,-23.4,-2.27105883934727,0.772717967876815,DNK,1975-01-09,7014,7013,0.019921303,0.091921303,DKP,0.018797,0.0617344009589125,0.0081862857049353,0.0354026,0.5893557,4.696826,0.157919916413352,0.0490556316128741,0,0,7.94,23.93
7014,7008,13420,197702,13,Denmark,15/02/1977,V Liberals,40,11.967,21,175,20.5,1.14203866120069,0.384417089936608,DNK,1975-01-09,7014,7013,0.161254368,0.272254368,V,0.1270677,0.176893232580462,0.013341438442404,0.2714594,0.5893557,4.696826,0.157919916413352,0.0490556316128741,0.113,1,7.94,18.55
7014,7012,13520,197702,13,Denmark,15/02/1977,KrF Christian People's Party,50,3.415,6,175,31.5,1.15848495805844,0.537236039968273,DNK,1975-01-09,7014,7013,0.031364998,0.110364998,KrF,0.0308271,0.0720193345789755,0.00868096222592829,0.062681,0.5893557,4.696826,0.157919916413352,0.0490556316128741,0,0,7.94,17.05
7014,7013,13951,197702,13,Denmark,15/02/1977,FP Progress Party,95,14.609,26,175,8.9,1.00437629069335,0.368736093986567,DNK,1975-01-09,7014,7013,0.027833914,0.213833914,FP,0.037594,0.0780817295538342,0.00905866468352987,0.1403671,0.5893557,4.696826,0.157919916413352,0.0490556316128741,0,0,7.94,25.26
7014,7018,13210,197702,13,Denmark,15/02/1977,VS Left Socialist Party,20,2.693,5,175,-22.2,-1.54031397075888,0.492948107566393,DNK,1975-01-09,7014,7013,0,1,VS,0.0045113,0.0494661169567529,0.00774354705537085,0.0181991,0.5893557,4.696826,0.157919916413352,0.0490556316128741,0,0,7.94,0
7015,7001,13320,197910,13,Denmark,23/10/1979,SD Social Democratic Party,30,38.267,68,175,-11.4,-1.19080061203604,0.508160653969676,DNK,1977-02-15,7015,7014,0.34933001,0.38433001,SD,0.2832117,0.331514884135968,0.0178369157313202,0.436344,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0.845,1,7.94,18.76
7015,7002,13410,197910,13,Denmark,23/10/1979,RV Radical Party,40,5.436,10,175,-11.5,-0.353404726350569,0.427823208985242,DNK,1977-02-15,7015,7014,0.015483955,0.090483955,RV,0.019708,0.0557091722451238,0.00930078757432361,0.03177,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0.004,0,7.94,16.65
7015,7003,13620,197910,13,Denmark,23/10/1979,KF Conservative People's Party,60,12.477,22,175,35.9,1.51868686041843,0.431498250632322,DNK,1977-02-15,7015,7014,0.025751072,0.116751072,KF,0.0423358,0.07530804103117,0.0101413320059277,0.0774997,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0,0,7.94,20.81
7015,7004,13952,197910,13,Denmark,23/10/1979,RF Justice Party,95,2.625,5,175,18.3,0.726135604103418,0.249914159482255,DNK,1977-02-15,7015,7014,0,0.267884492,DR,0.0182482,0.0546691946679214,0.00872414632862473,0.0366515,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0,0,7.94,10.93
7015,7005,13230,197910,13,Denmark,23/10/1979,SF Socialist People's Party,20,5.906,11,175,-43.2,-2.54523503674728,0.440769783955298,DNK,1977-02-15,7015,7014,0.020746134,0.073746134,SF,0.0313869,0.0656406630125803,0.00935762812686364,0.06462,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0.166,0,7.94,8.78
7015,7006,13220,197910,13,Denmark,23/10/1979,DKP Danish Communist Party,20,1.857,0,175,-51.4,-3.71581345535402,0.15811185459842,DNK,1977-02-15,7015,7014,0.014706728,0.081706728,DKP,0.0153285,0.0523990046360917,0.00870862439122242,0.0257972,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0.003,0,7.94,23.93
7015,7008,13420,197910,13,Denmark,23/10/1979,V Liberals,40,12.503,22,175,51.1,1.84099876881936,0.590298681334789,DNK,1977-02-15,7015,7014,0.027669175,0.131669175,V,0.0905109,0.113668440650722,0.0108652191806098,0.1200814,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0.0649999999999999,0,7.94,18.55
7015,7012,13520,197910,13,Denmark,23/10/1979,KrF Christian People's Party,50,2.59,5,175,32.6,1.33075438553334,0.345891724852104,DNK,1977-02-15,7015,7014,0.00515063,0.10815063,KrF,0.0138686,0.0504869785038551,0.00857157300686196,0.0256753,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0,0,7.94,17.05
7015,7013,13951,197910,13,Denmark,23/10/1979,FP Progress Party,95,11.014,20,175,45.9,2.05394921989568,0.744802339060364,DNK,1977-02-15,7015,7014,0.135087769,0.252087769,FP,0.0277372,0.0617060148067636,0.00882968855993776,0.0963098,0.6169573,4.784696,0.162387191613132,0.0798757211555891,1,0,7.94,25.26
7015,7018,13210,197910,13,Denmark,23/10/1979,VS Left Socialist Party,20,3.66,6,175,-26.9,-1.41237231528859,0.576020291967372,DNK,1977-02-15,7015,7014,0,0.154934643,VS,0.0094891,0.0475352739129897,0.00830949737299833,0.0201853,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0,0,7.94,0
7015,7019,13330,197910,13,Denmark,23/10/1979,CD Centre Democrats,30,3.221,6,175,51,2.25916520802042,0.622886238023104,DNK,1977-02-15,7015,7014,0.017497052,0.108497052,CD,0.0131387,0.0501494727323759,0.00881194859114853,0.0602223,0.6169573,4.784696,0.162387191613132,0.0798757211555891,0,0,7.94,26.55
7016,7001,13320,198112,13,Denmark,08/12/1981,SD Social Democratic Party,30,32.87,59,175,-5.7,-0.662059864558458,0.520863610918527,DNK,1979-10-23,7016,7015,0.366672732,0.450672732,SD,0.2486486,0.336517681669898,0.0159626367538478,0.3879479,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0.975,1,7.94,18.76
7016,7002,13410,198112,13,Denmark,08/12/1981,RV Radical Party,40,5.124,9,175,-1.2,-0.067531480588134,0.247129133823274,DNK,1979-10-23,7016,7015,0.031356636,0.079356636,RV,0.0172973,0.0544798551833745,0.00752944586440349,0.0577427,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0.001,0,7.94,16.65
7016,7003,13620,198112,13,Denmark,08/12/1981,KF Conservative People's Party,60,14.454,26,175,51.7,3.47642144659279,0.7253579958964,DNK,1979-10-23,7016,7015,0.115772233,0.138772233,KF,0.072973,0.12135242659758,0.0111153831745804,0.1423223,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0.365,0,7.94,20.81
7016,7004,13952,198112,13,Denmark,08/12/1981,RF Justice Party,95,1.446,0,175,8.7,0.517706130324296,0.684459243621193,DNK,1979-10-23,7016,7015,,,DR,0.007027,0.0440190826433737,0.00742083794697731,0.0212728,0.6126286,5.426441,0.194899204718747,0.0502121026432963,,0,7.94,10.93
7016,7005,13230,198112,13,Denmark,08/12/1981,SF Socialist People's Party,20,11.313,20,175,-37.3,-2.64465967022037,0.3526076253557,DNK,1979-10-23,7016,7015,0.027061458,0.084061458,SF,0.0297297,0.0643945034070557,0.00819427203155416,0.0641815,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0.013,0,7.94,8.78
7016,7006,13220,198112,13,Denmark,08/12/1981,DKP Danish Communist Party,20,1.109,0,175,-37.6,-3.5507661519843,0.180756090926165,DNK,1979-10-23,7016,7015,0,0.095574886,DKP,0.0091892,0.04641915542258,0.00728286879086489,0.0145196,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0,0,7.94,23.93
7016,7008,13420,198112,13,Denmark,08/12/1981,V Liberals,40,11.31,21,175,23.5,1.03033541269115,0.371639600749219,DNK,1979-10-23,7016,7015,0.115034295,0.148034295,V,0.0864865,0.124716256888769,0.0108425448198844,0.1431014,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0.209,1,7.94,18.55
7016,7012,13520,198112,13,Denmark,08/12/1981,KrF Christian People's Party,50,2.311,4,175,15.4,0.650379928979126,0.138494840499333,DNK,1979-10-23,7016,7015,0,0.403901277,KrF,0.0075676,0.0445277002785241,0.00757548503839363,0.0203337,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0,0,7.94,17.05
7016,7013,13951,198112,13,Denmark,08/12/1981,FP Progress Party,95,8.912,16,175,36.6,1.95730595583276,0.744259880297444,DNK,1979-10-23,7016,7015,0.031136481,0.119136481,FP,0.0297297,0.0641402515481738,0.00823342721352036,0.0763555,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0,0,7.94,25.26
7016,7018,13210,198112,13,Denmark,08/12/1981,VS Left Socialist Party,20,2.648,5,175,-25.4,-1.69298127299653,0.54697198793628,DNK,1979-10-23,7016,7015,0.014596319,0.087596319,VS,0.0167568,0.0530065647440885,0.00788305770393888,0.0373603,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0,0,7.94,0
7016,7019,13330,198112,13,Denmark,08/12/1981,CD Centre Democrats,30,8.277,15,175,42.1,2.81693007356423,0.741433694486329,DNK,1979-10-23,7016,7015,0,0.205208116,CD,0.0091892,0.0464265216165825,0.00771449798507842,0.0348621,0.6126286,5.426441,0.194899204718747,0.0502121026432963,0,0,7.94,26.55
7017,7001,13320,198401,13,Denmark,10/01/1984,SD Social Democratic Party,30,31.605,56,175,-23.669,-1.96769308265547,0.464165386726498,DNK,1981-12-08,7017,7016,0.195703471,0.343703471,SD,0.199157,0.315179080411719,0.0220402675916729,0.3576027,0.5748812,4.624282,0.2010067163057,0.048418969227155,0.102,1,7.94,18.76
7017,7002,13410,198401,13,Denmark,10/01/1984,RV Radical Party,40,5.492,10,175,-7.788,-0.613764357897169,0.226678375827233,DNK,1981-12-08,7017,7016,0.024240522,0.081240522,RV,0.0231823,0.0575295745887478,0.00964626059178624,0.0632406,0.5748812,4.624282,0.2010067163057,0.048418969227155,0.013,0,7.94,16.65
7017,7003,13620,198401,13,Denmark,10/01/1984,KF Conservative People's Party,60,23.445,42,175,34.694,1.76760087519862,0.60728357191232,DNK,1981-12-08,7017,7016,0.119539425,0.168539425,KF,0.1085353,0.158494722577705,0.0152635855966115,0.1779026,0.5748812,4.624282,0.2010067163057,0.048418969227155,0.249,0,7.94,20.81
7017,7004,13952,198401,13,Denmark,10/01/1984,RF Justice Party,95,1.499,0,175,-6.25,-0.274398444964461,0.425825861252274,DNK,1981-12-08,7017,7016,,,DR,0.0021075,0.0324472241490836,0.00729617652664474,0.0129271,0.5748812,4.624282,0.2010067163057,0.048418969227155,,0,7.94,10.93
7017,7005,13230,198401,13,Denmark,10/01/1984,SF Socialist People's Party,20,11.515,21,175,-37.853,-3.99996589781126,0.701250620955485,DNK,1981-12-08,7017,7016,0.110131382,0.143131382,SF,0.0495258,0.0965139027177364,0.0124076440419954,0.1108695,0.5748812,4.624282,0.2010067163057,0.048418969227155,0.865,0,7.94,8.78
7017,7006,13220,198401,13,Denmark,10/01/1984,DKP Danish Communist Party,20,0.687,0,175,-41.121,-4.48862445954885,0.112835424776158,DNK,1981-12-08,7017,7016,,,DKP,0.0031612,0.0325946789696314,0.007874156039721,0.0030549,0.5748812,4.624282,0.2010067163057,0.048418969227155,,0,7.94,23.93
7017,7008,13420,198401,13,Denmark,10/01/1984,V Liberals,40,12.068,22,175,13.657,0.807121631143685,0.141154603529876,DNK,1981-12-08,7017,7016,0.020101609,0.117101609,V,0.0758693,0.105171701446782,0.0118171393276907,0.1161046,0.5748812,4.624282,0.2010067163057,0.048418969227155,0.155,0,7.94,18.55
7017,7012,13520,198401,13,Denmark,10/01/1984,KrF Christian People's Party,50,2.725,5,175,11.538,0.671112727273558,0.20709952369492,DNK,1981-12-08,7017,7016,0,1,KrF,0.0115911,0.0390447550325433,0.00808928242426597,0.0244918,0.5748812,4.624282,0.2010067163057,0.048418969227155,0,0,7.94,17.05
7017,7013,13951,198401,13,Denmark,10/01/1984,FP Progress Party,95,3.588,6,175,44.693,2.15389855279128,0.343446764576466,DNK,1981-12-08,7017,7016,0.015123543,0.108123543,FP,0.0073762,0.0366463759434457,0.00749001744888813,0.0409106,0.5748812,4.624282,0.2010067163057,0.048418969227155,0,0,7.94,25.26
7017,7018,13210,198401,13,Denmark,10/01/1984,VS Left Socialist Party,20,2.658,5,175,-28.223,-1.94574930266433,0.290438831524618,DNK,1981-12-08,7017,7016,0,0.139479696,VS,0.024236,0.0495031595373202,0.00806910451275079,0.041906,0.5748812,4.624282,0.2010067163057,0.048418969227155,0,0,7.94,0
7017,7019,13330,198401,13,Denmark,10/01/1984,CD Centre Democrats,30,4.597,8,175,34.969,2.27942469879248,0.434797704447137,DNK,1981-12-08,7017,7016,0.010765099,0.107765099,CD,0.0115911,0.0446942822264645,0.00872583593031699,0.0496319,0.5748812,4.624282,0.2010067163057,0.048418969227155,0,0,7.94,26.55
7018,7001,13320,198709,13,Denmark,08/09/1987,SD Social Democratic Party,30,29.32,54,175,-29.032,-1.2009311068206,0.277830148141934,DNK,1984-01-10,7018,7017,0.263049328,0.363049328,SD,0.199157,0.268756992918462,0.0193136211034285,0.3024747,0.5709445,5.106505,0.244846686724571,0.148644822552447,0.397,0,7.94,18.76
7018,7002,13410,198709,13,Denmark,08/09/1987,RV Radical Party,40,6.218,11,175,-26.667,-0.987394496664383,0.396539971506138,DNK,1984-01-10,7018,7017,0.026920122,0.101920122,RV,0.0231823,0.062254479966455,0.0148029888664832,0.0576748,0.5709445,5.106505,0.244846686724571,0.148644822552447,0.013,0,7.94,16.65
7018,7003,13620,198709,13,Denmark,08/09/1987,KF Conservative People's Party,60,20.844,38,175,4.494,0.247380469198482,0.252390542087918,DNK,1984-01-10,7018,7017,0.176450225,0.278450225,KF,0.1085353,0.199507173120992,0.0192287960361056,0.2222481,0.5709445,5.106505,0.244846686724571,0.148644822552447,0.105,1,7.94,20.81
7018,7005,13230,198709,13,Denmark,08/09/1987,SF Socialist People's Party,20,14.577,27,175,-29.949,-1.88996737100436,0.353949556896145,DNK,1984-01-10,7018,7017,0.025145999,0.160145999,SF,0.0495258,0.109224426935639,0.0172257823266324,0.1153912,0.5709445,5.106505,0.244846686724571,0.148644822552447,0.00600000000000001,0,7.94,8.78
7018,7008,13420,198709,13,Denmark,08/09/1987,V Liberals,40,10.536,19,175,29.225,1.01058731162914,0.179430270077635,DNK,1984-01-10,7018,7017,0.021682865,0.193682865,V,0.0758693,0.121868235694362,0.016915675443059,0.1293689,0.5709445,5.106505,0.244846686724571,0.148644822552447,0,1,7.94,18.55
7018,7012,13520,198709,13,Denmark,08/09/1987,KrF Christian People's Party,50,2.369,4,175,6.637,0.260045659590817,0.188885592468382,DNK,1984-01-10,7018,7017,0,0.908252447,KrF,0.0115911,0.0425035402735341,0.013565473892672,0.0346914,0.5709445,5.106505,0.244846686724571,0.148644822552447,0,1,7.94,17.05
7018,7013,13951,198709,13,Denmark,08/09/1987,FP Progress Party,95,4.772,9,175,10.345,0.891971050461062,0.346974219591227,DNK,1984-01-10,7018,7017,0,0.292883593,FP,0.0073762,0.0308206046575085,0.0131214526723321,0.0205641,0.5709445,5.106505,0.244846686724571,0.148644822552447,0,0,7.94,25.26
7018,7019,13330,198709,13,Denmark,08/09/1987,CD Centre Democrats,30,4.79,9,175,5.882,0.419959383300489,0.402241097619735,DNK,1984-01-10,7018,7017,0.027970417,0.093970417,CD,0.0115911,0.0518390063846415,0.015715136868853,0.0457772,0.5709445,5.106505,0.244846686724571,0.148644822552447,0.037,1,7.94,26.55
7019,7001,13320,198805,13,Denmark,10/05/1988,SD Social Democratic Party,30,29.818,55,175,-20.261,-0.866117769171809,0.250529787677848,DNK,1987-09-08,7019,7018,0.260201275,0.322201275,SD,,,,,,,,,,0,7.94,18.76
7019,7002,13410,198805,13,Denmark,10/05/1988,RV Radical Party,40,5.578,10,175,-13.043,-0.775251426442234,0.269951556048404,DNK,1987-09-08,7019,7018,0.024180656,0.117180656,RV,,,,,,,,,,0,7.94,16.65
7019,7003,13620,198805,13,Denmark,10/05/1988,KF Conservative People's Party,60,19.286,35,175,36,1.27296567581289,0.675358329265671,DNK,1987-09-08,7019,7018,0.1664384,0.2634384,KF,,,,,,,,,,1,7.94,20.81
7019,7005,13230,198805,13,Denmark,10/05/1988,SF Socialist People's Party,20,13.014,24,175,-35.328,-2.04144902918006,0.26265978316795,DNK,1987-09-08,7019,7018,0.022774778,0.174774778,SF,,,,,,,,,,0,7.94,8.78
7019,7008,13420,198805,13,Denmark,10/05/1988,V Liberals,40,11.841,22,175,37.5,1.66500776358891,0.652292337906007,DNK,1987-09-08,7019,7018,0.021363567,0.171363567,V,,,,,,,,,,1,7.94,18.55
7019,7012,13520,198805,13,Denmark,10/05/1988,KrF Christian People's Party,50,2.044,4,175,15.126,0.847188654141894,0.321388033927476,DNK,1987-09-08,7019,7018,0,1,KrF,,,,,,,,,,1,7.94,17.05
7019,7013,13951,198805,13,Denmark,10/05/1988,FP Progress Party,95,8.955,16,175,28,2.70817243622718,0.744056645953404,DNK,1987-09-08,7019,7018,0.023719935,0.113719935,FP,,,,,,,,,,0,7.94,25.26
7019,7019,13330,198805,13,Denmark,10/05/1988,CD Centre Democrats,30,4.67,9,175,17.308,0.941959400644554,0.357474849443502,DNK,1987-09-08,7019,7018,0.024901047,0.085901047,CD,,,,,,,,,,1,7.94,26.55
7020,7001,13320,199012,13,Denmark,12/12/1990,SD Social Democratic Party,30,37.384,69,175,-35.484,-1.77302607970353,0.574980728800083,DNK,1988-05-10,7020,7019,0.276180695,0.341180695,SD,0.2430633,0.315831352323987,0.0197879777274962,0.3353195,0.5955759,4.317744,0.185719681240304,0.0744362106615803,0.116,0,7.94,18.76
7020,7002,13410,199012,13,Denmark,12/12/1990,RV Radical Party,40,3.546,7,175,-26.786,-1.46633159879024,0.537287203607671,DNK,1988-05-10,7020,7019,0.023782458,0.101782458,RV,0.0166482,0.0561771776639537,0.0115767589258425,0.0522306,0.5955759,4.317744,0.185719681240304,0.0744362106615803,0.001,0,7.94,16.65
7020,7003,13620,199012,13,Denmark,12/12/1990,KF Conservative People's Party,60,15.967,30,175,10.092,0.397981145509248,0.275274439254875,DNK,1988-05-10,7020,7019,0.158857651,0.262857651,KF,0.0876804,0.197893374118938,0.0184955713511486,0.2069938,0.5955759,4.317744,0.185719681240304,0.0744362106615803,0.015,1,7.94,20.81
7020,7005,13230,199012,13,Denmark,12/12/1990,SF Socialist People's Party,20,8.296,15,175,-15.337,-0.855072832474608,0.280115573932433,DNK,1988-05-10,7020,7019,0.011142449,0.172142449,SF,0.0665927,0.160500618752081,0.0166264220972251,0.1666261,0.5955759,4.317744,0.185719681240304,0.0744362106615803,0.234,0,7.94,8.78
7020,7008,13420,199012,13,Denmark,12/12/1990,V Liberals,40,15.793,29,175,10.056,0.653864211772188,0.286839094276895,DNK,1988-05-10,7020,7019,0.018406346,0.150406346,V,0.0987791,0.114827867728669,0.0144104258719625,0.1171875,0.5955759,4.317744,0.185719681240304,0.0744362106615803,0.013,1,7.94,18.55
7020,7012,13520,199012,13,Denmark,12/12/1990,KrF Christian People's Party,50,2.29,4,175,14.815,0.610906135006053,0.417901342602517,DNK,1988-05-10,7020,7019,0,1,KrF,0.0066593,0.0215188513624433,0.00829082389114304,0.0133529,0.5955759,4.317744,0.185719681240304,0.0744362106615803,0,1,7.94,17.05
7020,7013,13951,199012,13,Denmark,12/12/1990,FP Progress Party,95,6.435,12,175,25.641,1.53395809673529,0.542090124118708,DNK,1988-05-10,7020,7019,0.023552553,0.136552553,FP,0.0210877,0.056788124490803,0.0114016729064811,0.0534026,0.5955759,4.317744,0.185719681240304,0.0744362106615803,0.001,0,7.94,25.26
7020,7019,13330,199012,13,Denmark,12/12/1990,CD Centre Democrats,30,5.11,9,175,10,0.385662480811985,0.466793318831124,DNK,1988-05-10,7020,7019,0.0216981,0.0816981,CD,0.0110988,0.0426434067364473,0.0109784107511992,0.0380944,0.5955759,4.317744,0.185719681240304,0.0744362106615803,0.016,1,7.94,26.55
7021,7001,13320,199409,13,Denmark,21/09/1994,SD Social Democratic Party,30,34.561,62,175,-7.373,-0.307186710250695,0.197679579306035,DNK,1990-12-12,7021,7020,0.288841777,0.449841777,SD,0.2430633,0.329788564673614,0.0214030800447439,0.3767036,0.6297397,4.894911,0.231888766437704,0.158125331335053,0.015,0,7.94,18.76
7021,7002,13410,199409,13,Denmark,21/09/1994,RV Radical Party,40,4.589,8,175,-7.843,-0.259508888587029,0.377963189314848,DNK,1990-12-12,7021,7020,0,0.203462959,RV,0.0166482,0.0443742627695193,0.015020609152914,0.0358622,0.6297397,4.894911,0.231888766437704,0.158125331335053,0,1,7.94,16.65
7021,7003,13620,199409,13,Denmark,21/09/1994,KF Conservative People's Party,60,15.021,27,175,15.929,0.550778215274345,0.23988273821162,DNK,1990-12-12,7021,7020,0.085674991,0.235674991,KF,0.0876804,0.138440274987195,0.0173689453359488,0.1485409,0.6297397,4.894911,0.231888766437704,0.158125331335053,0,1,7.94,20.81
7021,7005,13230,199409,13,Denmark,21/09/1994,SF Socialist People's Party,20,7.284,13,175,-27.121,-1.35816284631275,0.134184257053903,DNK,1990-12-12,7021,7020,0.015958963,0.122958963,SF,0.0665927,0.102445925551384,0.0167217253110254,0.1056044,0.6297397,4.894911,0.231888766437704,0.158125331335053,0.123,0,7.94,8.78
7021,7008,13420,199409,13,Denmark,21/09/1994,V Liberals,40,23.295,42,175,54.067,1.96139206739002,0.257725525077241,DNK,1990-12-12,7021,7020,0.107930982,0.245930982,V,0.0987791,0.147438107513388,0.0179817090957078,0.1595738,0.6297397,4.894911,0.231888766437704,0.158125331335053,0.007,1,7.94,18.55
7021,7012,13520,199409,13,Denmark,21/09/1994,KrF Christian People's Party,50,1.848,0,175,9.836,0.367652870412432,0.363887644473695,DNK,1990-12-12,7021,7020,0,0.820895598,KrF,0.0066593,0.0335262516103911,0.0138960226529739,0.0220867,0.6297397,4.894911,0.231888766437704,0.158125331335053,0,0,7.94,17.05
7021,7013,13951,199409,13,Denmark,21/09/1994,FP Progress Party,95,6.433,11,175,44.892,1.93424411807808,0.226344274212815,DNK,1990-12-12,7021,7020,0.022353627,0.120353627,FP,0.0210877,0.0566746540227242,0.0147529263007282,0.0504063,0.6297397,4.894911,0.231888766437704,0.158125331335053,0.001,0,7.94,25.26
7021,7019,13330,199409,13,Denmark,21/09/1994,CD Centre Democrats,30,2.84,5,175,2.051,0.0842883595609447,0.205701181811015,DNK,1990-12-12,7021,7020,0.028102862,0.099102862,CD,0.0110988,0.0617619428572753,0.0167322251535862,0.0568657,0.6297397,4.894911,0.231888766437704,0.158125331335053,0.032,0,7.94,26.55
7022,7001,13320,199803,13,Denmark,11/03/1998,SD Social Democratic Party,30,35.93,63,175,4.986,0.177806850023084,0.137616230747065,DNK,1994-09-21,7022,7021,0.331609159,0.470609159,SD,0.1902771,0.313424104071586,0.0202268426090377,0.346114,0.5030019,5.02761,0.202430481894402,0.133510170886994,0.825,1,7.94,18.76
7022,7002,13410,199803,13,Denmark,11/03/1998,RV Radical Party,40,3.85,7,175,-6.962,-0.276740911309912,0.223340992896614,DNK,1994-09-21,7022,7021,0.022889271,0.106889271,RV,0.0130685,0.056419960951252,0.0161773788946983,0.0440303,0.5030019,5.02761,0.202430481894402,0.133510170886994,0.014,1,7.94,16.65
